Sample name	Encoding	Read length	Number of reads	Read depth	%GC	Deduplicated percentage	Per base sequence quality	Per tile sequence quality	Per sequence quality scores	Per base sequence content	Per sequence GC content	Per base N content	Sequence length distribution	Sequence duplication levels	Overrepresented sequences	Adapter content	Kmer content
PI_362203_R2	Sanger / Illumina 1.9	100	16265217	20	49	71.59221123540476	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_362207_R1	Sanger / Illumina 1.9	100	17210906	21	49	73.77536162833039	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_362207_R2	Sanger / Illumina 1.9	100	17210906	21	49	74.1293216295369	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_365547_R1	Sanger / Illumina 1.9	101	11571877	14	47	64.24379071881636	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_365547_R2	Sanger / Illumina 1.9	101	11571877	14	47	65.29532755146555	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_371056_R1	Sanger / Illumina 1.9	101	12887888	16	47	66.64283341598829	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_371248_R1	Sanger / Illumina 1.9	101	19048621	24	46	44.084541230075686	PASS	PASS	PASS	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS
PI_371056_R2	Sanger / Illumina 1.9	101	12887888	16	47	68.03202190113248	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_371248_R2	Sanger / Illumina 1.9	101	19048621	24	47	45.92253688703218	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_371390_R1	Sanger / Illumina 1.9	100	16472451	20	48	70.5711619648754	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_371390_R2	Sanger / Illumina 1.9	100	16472451	20	49	71.32036817438451	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_371490_R1	Sanger / Illumina 1.9	100	16445347	20	48	68.8079039798872	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_371490_R2	Sanger / Illumina 1.9	100	16445347	20	49	69.79388593771372	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_371817_R1	Sanger / Illumina 1.9	100	14640685	18	48	73.26817461835402	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_371817_R2	Sanger / Illumina 1.9	100	14640685	18	49	74.22130283796223	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_372102_R2	Sanger / Illumina 1.9	100	16853862	21	49	71.77342863841872	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_372102_R1	Sanger / Illumina 1.9	100	16853862	21	49	70.727840189852	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_374429_R1	Sanger / Illumina 1.9	100	15398982	19	49	74.32421892208664	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_374429_R2	Sanger / Illumina 1.9	100	15398982	19	49	74.94836247318185	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_382860_R1	Sanger / Illumina 1.9	101	10760333	13	47	65.17492261380178	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_382860_R2	Sanger / Illumina 1.9	101	10760333	13	47	66.13754165881976	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_384986_R1	Sanger / Illumina 1.9	101	13172279	16	47	65.9184225452242	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_384986_R2	Sanger / Illumina 1.9	101	13172279	16	47	67.3434432918896	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_386650_R1	Sanger / Illumina 1.9	101	20043287	25	47	46.170113276307916	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_386650_R2	Sanger / Illumina 1.9	101	20043287	25	47	48.147021534657405	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_387098_R1	Sanger / Illumina 1.9	100	15554071	19	49	71.98270188627876	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_387098_R2	Sanger / Illumina 1.9	100	15554071	19	49	72.4220812090748	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_388645_R1	Sanger / Illumina 1.9	100	14621242	18	48	71.6009587125729	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_388645_R2	Sanger / Illumina 1.9	100	14621242	18	49	72.23248865628253	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_390281_R1	Sanger / Illumina 1.9	100	15116827	18	49	74.31218802889634	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_392407_R2	Sanger / Illumina 1.9	100	13737700	17	49	74.24340734134522	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_390281_R2	Sanger / Illumina 1.9	100	15116827	18	49	74.90302074218019	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_392407_R1	Sanger / Illumina 1.9	100	13737700	17	49	73.56673333954923	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_392423_R1	Sanger / Illumina 1.9	100	15135149	18	49	75.70128502671672	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_392423_R2	Sanger / Illumina 1.9	100	15135149	18	49	76.26044129308175	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_392451_R1	Sanger / Illumina 1.9	100	15757118	19	48	73.19643514046841	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_392451_R2	Sanger / Illumina 1.9	100	15757118	19	49	73.87444253723878	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_392464_R1	Sanger / Illumina 1.9	100	16173593	20	48	74.45327097323029	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_392464_R2	Sanger / Illumina 1.9	100	16173593	20	49	75.16881218422468	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_392478_R2	Sanger / Illumina 1.9	100	14710542	18	48	73.7431724664663	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_392478_R1	Sanger / Illumina 1.9	100	14710542	18	48	73.17892195609038	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_392484_R1	Sanger / Illumina 1.9	101	28062056	35	48	78.78481852911635	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_392484_R2	Sanger / Illumina 1.9	101	28062056	35	49	79.04367437334379	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_392491_R1	Sanger / Illumina 1.9	101	11321680	14	48	65.14606117968754	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_392491_R2	Sanger / Illumina 1.9	101	11321680	14	49	65.00175425096153	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_392524_R1	Sanger / Illumina 1.9	101	8938082	11	46	74.44809621185084	PASS	WARN	PASS	FAIL	FAIL	PASS	PASS	PASS	WARN	PASS	FAIL
PI_392524_R2	Sanger / Illumina 1.9	101	8938082	11	46	76.4847252954763	PASS	PASS	PASS	FAIL	FAIL	PASS	PASS	PASS	PASS	PASS	FAIL
PI_401964_R1	Sanger / Illumina 1.9	101	21518236	27	48	65.54099494121768	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_401964_R2	Sanger / Illumina 1.9	101	21518236	27	48	65.66418715184	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
